CVE_ENT,CVE_MUN,NOM_MUN,OID_1,CVEGEO,SELECTED,/place/@pl,/place/cre,/place/loc,/place/l_1,/place/l_2,/place/l_3,/place/nam,COUNT,id
21,157,Tehuitzingo,2043,21157,1,17598,PL/5307/EXP/ES/2015,,-196.5439,36.661,36.661,JUAN SALVADOR MACEDA RODRIGUEZ,2,8799
21,158,Tenampulco,2044,21158,1,,,,,,,,0,0
21,159,Teopantlán,2045,21159,1,,,,,,,,0,0
21,160,Teotlalco,2046,21160,1,,,,,,,,0,0
21,161,Tepanco de López,2047,21161,1,49801,PL/5986/EXP/ES/2015,,-487.6261,92.7165,92.7165,AGUSTIN CASTILLO RODRIGUEZ,5,9960
21,162,Tepango de Rodríguez,2048,21162,1,,,,,,,,0,0
21,163,Tepatlaxco de Hidalgo,2049,21163,1,20964,PL/4613/EXP/ES/2015,,-195.9505,38.1754,38.1754,SERVICIO TEPATLAXCO SA DE CV,2,10482
21,164,Tepeaca,2050,21164,1,168636,PL/4615/EXP/ES/2015,,-1370.5174,265.6527,265.6527,CAMINO REAL DE TEPEACA SA DE CV,14,12045
21,165,Tepemaxalco,2051,21165,1,,,,,,,,0,0
21,166,Tepeojuma,2052,21166,1,8267,PL/6739/EXP/ES/2015,,-98.4511,18.7215,18.7215,SERVICIO TEPEOJUM S.A. DE C.V.,1,8267
21,167,Tepetzintla,2053,21167,1,,,,,,,,0,0
21,168,Tepexco,2054,21168,1,,,,,,,,0,0
21,169,Tepexi de Rodríguez,2055,21169,1,10755,PL/9463/EXP/ES/2015,,-97.9292,18.5839,18.5839,FRANKLIN CAMPOS CORDOVA,1,10755
21,170,Tepeyahualco,2056,21170,1,36124,PL/5965/EXP/ES/2015,,-389.8362,77.751,77.751,GASOLINERA LAGUNA DE ALCHICHICA S.A. DE C.V.,4,9031
21,171,Tepeyahualco de Cuauhtémoc,2057,21171,1,,,,,,,,0,0
21,172,Tetela de Ocampo,2058,21172,1,43422,PL/7495/EXP/ES/2015,,-293.4829,59.4515,59.4515,ESTACION DE SERVICIO CUAPANCINGO SA DE CV,3,14474
21,173,Teteles de Avila Castillo,2059,21173,1,6320,PL/3864/EXP/ES/2015,,-97.4569,19.8515,19.8515,CORPORACION LABIQ SA DE CV,1,6320
21,174,Teziutlán,2060,21174,1,164641,PL/5557/EXP/ES/2015,,-1265.7062,257.5893,257.5893,SUPER SERVICIO BOGAVANTE S.A DE C.V,13,12665
21,175,Tianguismanalco,2061,21175,1,,,,,,,,0,0
21,176,Tilapa,2062,21176,1,10465,PL/9476/EXP/ES/2015,,-98.5016,18.6152,18.6152,HERMENEGILDO LOPEZ ARMENTA,1,10465
21,177,Tlacotepec de Benito Juárez,2063,21177,1,20957,PL/6841/EXP/ES/2015,,-195.308,37.3663,37.3663,FRANCISCO RODRIGUEZ CRUZ,2,10479
21,178,Tlacuilotepec,2064,21178,1,,,,,,,,0,0
21,179,Tlachichuca,2065,21179,1,53346,PL/8460/EXP/ES/2015,,-292.2457,57.3439,57.3439,SERVICIO CORMAR S.A. DE C.V.,3,17782
21,180,Tlahuapan,2066,21180,1,30485,PL/8546/EXP/ES/2015,,-197.1714,38.7437,38.7437,"SERVICIO SANTA RITA TLAHUAPAN GASOLINERA, SA DE CV",2,15243
21,181,Tlaltenango,2067,21181,1,,,,,,,,0,0
21,182,Tlanepantla,2068,21182,1,,,,,,,,0,0
21,183,Tlaola,2069,21183,1,,,,,,,,0,0
21,184,Tlapacoya,2070,21184,1,,,,,,,,0,0
21,185,Tlapanalá,2071,21185,1,,,,,,,,0,0
21,186,Tlatlauquitepec,2072,21186,1,41689,PL/5151/EXP/ES/2015,,-487.642,98.8595,98.8595,JOSE CABALLERO HERNANDEZ,5,8338
21,187,Tlaxco,2073,21187,1,,,,,,,,0,0
21,188,Tochimilco,2074,21188,1,,,,,,,,0,0
21,189,Tochtepec,2075,21189,1,16711,PL/4886/EXP/ES/2015,,-195.6453,37.6801,37.6801,"TOCHTEPEC SERVICIOS, S.A. DE C.V.",2,8356
21,190,Totoltepec de Guerrero,2076,21190,1,,,,,,,,0,0
21,191,Tulcingo,2077,21191,1,40397,PL/10581/EXP/ES/2015,,-196.8659,36.084,36.084,SERVICIO ROD-GAR SA DE CV,2,20199
21,192,Tuzamapan de Galeana,2078,21192,1,14474,PL/12879/EXP/ES/2015,,-97.556,20.0774,20.0774,STAKUJUT LIMAKHKANG SPR DE RI,1,14474
21,193,Tzicatlacoyan,2079,21193,1,,,,,,,,0,0
21,194,Venustiano Carranza,2080,21194,1,19979,PL/8155/EXP/ES/2015,,-195.3763,40.9476,40.9476,gasolinera la puerta sa de cv,2,9990
21,195,Vicente Guerrero,2081,21195,1,,,,,,,,0,0
21,196,Xayacatlán de Bravo,2082,21196,1,,,,,,,,0,0
21,197,Xicotepec,2083,21197,1,37764,PL/2432/EXP/ES/2015,,-391.6972,81.1881,81.1881,"SERVICIO CUEVAS, SA DE CV",4,9441
21,198,Xicotlán,2084,21198,1,,,,,,,,0,0
21,200,Xochiapulco,2085,21200,1,,,,,,,,0,0
21,201,Xochiltepec,2086,21201,1,,,,,,,,0,0
21,202,Xochitlán de Vicente Suárez,2087,21202,1,,,,,,,,0,0
21,203,Xochitlán Todos Santos,2088,21203,1,27755,PL/23964/EXP/ES/2022,,-97.7764,18.6999,18.6999,AGUSTIN OSORIO FLORES,1,27755
21,204,Yaonáhuac,2089,21204,1,,,,,,,,0,0
21,205,Yehualtepec,2090,21205,1,14298,PL/12740/EXP/ES/2015,,-97.683,18.7604,18.7604,HUGO BERISTAIN BENITEZ,1,14298
21,206,Zacapala,2091,21206,1,,,,,,,,0,0
21,207,Zacapoaxtla,2092,21207,1,59463,PL/4052/EXP/ES/2015,,-487.9376,99.1915,99.1915,"SUPER SERVICIO ZACAPOAXTLA, S. DE R.L. DE C.V.",5,11893
21,208,Zacatlán,2093,21208,1,29258,PL/2558/EXP/ES/2015,,-587.8018,119.5392,119.5392,EL CRUCERO DE ZACATLAN SA DE CV,6,4876
21,209,Zapotitlán,2094,21209,1,10380,PL/9363/EXP/ES/2015,,-97.467,18.3329,18.3329,FELIPE SERGIO FLORES GARCIA,1,10380
21,210,Zapotitlán de Méndez,2095,21210,1,,,,,,,,0,0
21,211,Zaragoza,2096,21211,1,21176,PL/5150/EXP/ES/2015,,-292.6624,59.3081,59.3081,JOSE CABALLERO HERNANDEZ,3,7059
21,212,Zautla,2097,21212,1,20902,PL/18788/EXP/ES/2016,,-97.6639,19.7161,19.7161,GASOLINERIA EMILIO CARRANZA SA DE CV,1,20902
21,213,Zihuateutla,2098,21213,1,,,,,,,,0,0
21,214,Zinacatepec,2099,21214,1,8386,PL/6677/EXP/ES/2015,,-97.2317,18.3265,18.3265,"DE LOS SANTOS, S. A. DE C. V.",1,8386
21,215,Zongozotla,2100,21215,1,,,,,,,,0,0
21,217,Zoquitlán,2101,21217,1,,,,,,,,0,0
21,199,Xiutetelco,2102,21199,1,30958,PL/7693/EXP/ES/2015,,-194.6389,39.5822,39.5822,SUPER SERVICIO BALMER SA DE CV,2,15479
13,35,Metepec,2103,13035,1,13449,PL/5479/EXP/ES/2015,,-196.6705,40.5047,40.5047,HIDROCARBUROS DE SERVICIO DE APULCO S.A DE C.V.,2,6725
13,7,Almoloya,2104,13007,1,29907,PL/7180/EXP/ES/2015,,-295.2093,59.0744,59.0744,AGROCOMBUSTIBLES DE HIDALGO SA DE CV,3,9969
13,8,Apan,2105,13008,1,56417,PL/2631/EXP/ES/2015,,-492.3651,98.4787,98.4787,"SERVICIO APAN, S.A. DE C.V.",5,11283
13,1,Acatlán,2106,13001,1,22704,PL/8456/EXP/ES/2015,,-196.8649,40.2727,40.2727,SERVICIO TRAPALA E HIJOS S.A. DE C.V.,2,11352
13,2,Acaxochitlán,2107,13002,1,16097,PL/2811/EXP/ES/2015,,-294.6103,60.535,60.535,GASOLINERIA AGUA BLANCA SA DE CV,3,5366
13,3,Actopan,2108,13003,1,19442,PL/1044/EXP/ES/2015,,-494.7389,101.371,101.371,"LAS MEJORES ESTACIONES, S.A DE C.V",5,3888
13,4,Agua Blanca de Iturbide,2109,13004,1,5155,PL/5527/EXP/ES/2015,,-98.3594,20.342,20.342,JULIAN GONZALEZ ZARAGOZA,1,5155
13,6,Alfajayucan,2110,13006,1,11146,PL/6168/EXP/ES/2015,,-198.7123,40.877,40.877,ADOLFO TREJO BENITEZ,2,5573
13,11,Atlapexco,2111,13011,1,5256,PL/5498/EXP/ES/2015,,-98.3354,21.0109,21.0109,SERVICIO ATLAPEXCO S.A. DE C.V.,1,5256
13,12,Atotonilco el Grande,2112,13012,1,21425,PL/5383/EXP/ES/2015,,-296.0348,60.9705,60.9705,RAUL TELLEZ ROMERO,3,7142
13,14,Calnali,2113,13014,1,22008,PL/19614/EXP/ES/2016,,-98.5912,20.8958,20.8958,"Gertell Combustibles, S.A. de C.V.",1,22008
13,15,Cardonal,2114,13015,1,8715,PL/7995/EXP/ES/2015,,-99.1499,20.5631,20.5631,GRUPO MARCOS PEDRAZA S DE RL MI,1,8715
13,16,Cuautepec de Hinojosa,2115,13016,1,33258,PL/1452/EXP/ES/2015,,-393.2509,80.0052,80.0052,ESTACION SANTA MARIA VII SA DE CV,4,8315
13,18,Chapulhuacán,2116,13018,1,,,,,,,,0,0
13,22,Epazoyucan,2117,13022,1,26579,PL/894/EXP/ES/2015,,-295.9685,59.9884,59.9884,HIDROCARBUROS EPAZOYUCAN S.A DE C.V.,3,8860
13,24,Huasca de Ocampo,2118,13024,1,37222,PL/10878/EXP/ES/2015,,-197.1308,40.4281,40.4281,ANDRES LUGO AGUILAR,2,18611
13,25,Huautla,2119,13025,1,,,,,,,,0,0
13,26,Huazalingo,2120,13026,1,,,,,,,,0,0
13,27,Huehuetla,2121,13027,1,,,,,,,,0,0
13,28,Huejutla de Reyes,2122,13028,1,51242,PL/1100/EXP/ES/2015,,-590.5813,126.78,126.78,"Gertell Combustibles, S.A. de C.V.",6,8540
13,30,Ixmiquilpan,2123,13030,1,81825,PL/3795/EXP/ES/2015,,-892.8286,184.2481,184.2481,SERVICIOS EL NITH SA DE CV,9,9092
13,31,Jacala de Ledezma,2124,13031,1,2953,PL/1212/EXP/ES/2015,,-99.2128,20.9778,20.9778,SERVICIO JACALA SA DE CV,1,2953
13,32,Jaltocán,2125,13032,1,,,,,,,,0,0
13,33,Juárez Hidalgo,2126,13033,1,,,,,,,,0,0
13,34,Lolotla,2127,13034,1,21395,PL/19125/EXP/ES/2016,,-98.7041,20.8759,20.8759,Estación de Servicio Ixtlahuaco S.A. de C.V.,1,21395
13,36,San Agustín Metzquititlán,2128,13036,1,,,,,,,,0,0
13,38,Mineral del Chico,2129,13038,1,,,,,,,,0,0
13,39,Mineral del Monte,2130,13039,1,,,,,,,,0,0
13,40,La Misión,2131,13040,1,,,,,,,,0,0
13,42,Molango de Escamilla,2132,13042,1,14244,PL/12711/EXP/ES/2015,,-98.7249,20.7893,20.7893,J Irais González García,1,14244
13,43,Nicolás Flores,2133,13043,1,,,,,,,,0,0
13,45,Omitlán de Juárez,2134,13045,1,5409,PL/5379/EXP/ES/2015,,-98.6328,20.222,20.222,RAUL TELLEZ ROMERO,1,5409
13,46,San Felipe Orizatlán,2135,13046,1,12799,PL/3358/EXP/ES/2015,,-197.206,42.3422,42.3422,SERVICIOS FAYAD S.A. DE C.V.,2,6400
13,47,Pacula,2136,13047,1,,,,,,,,0,0
13,49,Pisaflores,2137,13049,1,,,,,,,,0,0
13,51,Mineral de la Reforma,2138,13051,1,320217,PL/1357/EXP/ES/2015,,-2863.0089,582.0603,582.0603,ESTACION DE SERVICIO GESA SA DE CV,29,11042
13,53,San Bartolo Tutotepec,2139,13053,1,,,,,,,,0,0
13,55,Santiago de Anaya,2140,13055,1,9326,PL/8471/EXP/ES/2015,,-99.0523,20.3744,20.3744,HIDROCARBUROS DE SERVICIO DE APULCO S.A DE C.V.,1,9326
13,56,Santiago Tulantepec de Lugo Guerrero,2141,13056,1,26094,PL/2019/EXP/ES/2015,,-393.6344,80.2412,80.2412,ESTACION SANTA MARIA SA DE CV,4,6524
13,57,Singuilucan,2142,13057,1,22409,PL/3183/EXP/ES/2015,,-197.0482,39.9477,39.9477,GRUPO EMPRESARIAL SIGAS S.A. DE C.V.,2,11205
13,58,Tasquillo,2143,13058,1,23603,PL/4795/EXP/ES/2015,,-297.9394,61.5699,61.5699,"HIDROCARBUROS ESMHAR SAN ISIDRO, S.A. DE C.V.",3,7868
13,60,Tenango de Doria,2144,13060,1,14029,PL/12006/EXP/ES/2015,,-98.2018,20.3825,20.3825,ERICK MENDOZA HERNANDEZ,1,14029
13,62,Tepehuacán de Guerrero,2145,13062,1,,,,,,,,0,0
13,68,Tianguistengo,2146,13068,1,,,,,,,,0,0
13,71,Tlahuiltepa,2147,13071,1,,,,,,,,0,0
13,73,Tlanchinol,2148,13073,1,13976,PL/11989/EXP/ES/2015,,-98.6709,20.9856,20.9856,FARUM SERVICIOS S A DE C V,1,13976
13,77,Tulancingo de Bravo,2149,13077,1,240334,PL/1075/EXP/ES/2015,,-2951.1468,602.7609,602.7609,TRACIDIECHO S.A. DE C.V.,30,8011
13,78,Xochiatipan,2150,13078,1,,,,,,,,0,0
13,79,Xochicoatlán,2151,13079,1,,,,,,,,0,0
13,80,Yahualica,2152,13080,1,,,,,,,,0,0
13,81,Zacualtipán de Ángeles,2153,13081,1,15860,PL/4270/EXP/ES/2015,,-197.3113,41.3134,41.3134,"SERVICIO ZACUALTIPAN, S.A. DE C.V.",2,7930
13,84,Zimapán,2154,13084,1,46613,PL/5836/EXP/ES/2015,,-397.4187,82.9051,82.9051,SERVICIO LARA SA DE CV,4,11653
13,72,Tlanalapa,2155,13072,1,12555,PL/1092/EXP/ES/2015,,-197.1788,39.6062,39.6062,SERVICIO LOPMAN SA DE CV,2,6278
13,21,Emiliano Zapata,2156,13021,1,21432,PL/19144/EXP/ES/2016,,-98.5505,19.6658,19.6658,"HIDROCARBUROS GAS - OL, SA DE CV",1,21432
13,59,Tecozautla,2157,13059,1,13688,PL/2460/EXP/ES/2015,,-199.3416,41.0682,41.0682,SERVICIO ZATRA S.A. DE C.V.,2,6844
13,20,Eloxochitlán,2158,13020,1,9866,PL/8476/EXP/ES/2015,,-98.7963,20.7417,20.7417,"COMBUSTIBLES DE LA VEGA, S.A. DE C.V.",1,9866
13,37,Metztitlán,2159,13037,1,14491,PL/5730/EXP/ES/2015,,-197.5184,41.1704,41.1704,JOSAFAT RAFAEL MORALES PEREZ,2,7246
13,29,Huichapan,2160,13029,1,23288,PL/902/EXP/ES/2015,,-498.2484,101.8641,101.8641,"LAS MEJORES ESTACIONES, S.A DE C.V",5,4658
13,61,Tepeapulco,2161,13061,1,45329,PL/1081/EXP/ES/2015,,-591.4077,118.6705,118.6705,SERVICIO LOPSOL SA DE CV,6,7555
13,83,Zempoala,2162,13083,1,68240,PL/5541/EXP/ES/2015,,-690.7667,139.647,139.647,SERVICIO TAYFER SA DE CV,7,9749
13,69,Tizayuca,2163,13069,1,95176,PL/1013/EXP/ES/2015,,-1385.4968,277.8324,277.8324,Servicios Energeticos de Tizayuca SA de CV,14,6798
13,75,Tolcayuca,2164,13075,1,42692,PL/7125/EXP/ES/2015,,-296.7126,59.8067,59.8067,MANLIO OMAR PACHECO VALDESPINO,3,14231
13,52,San Agustín Tlaxiaca,2165,13052,1,78165,PL/4241/EXP/ES/2015,,-593.1474,120.7725,120.7725,ESTACIONES DE SERVICIO S.A. DE C.V.,6,13028
13,66,Villa de Tezontepec,2166,13066,1,6891,PL/4554/EXP/ES/2015,,-98.822,19.8827,19.8827,CELSO REYES BAUTISTA SANCHEZ,1,6891
13,41,Mixquiahuala de Juárez,2167,13041,1,63586,PL/2796/EXP/ES/2015,,-495.9563,101.0906,101.0906,"SERVICIO LOS CUES, S.A. DE C.V.",5,12717
13,67,Tezontepec de Aldama,2168,13067,1,36413,PL/719/EXP/ES/2015,,-496.3155,100.8343,100.8343,ESTACION DE SERVICIO TEZONTEPEC S.A. DE C.V.,5,7283
13,70,Tlahuelilpan,2169,13070,1,10621,PL/9698/EXP/ES/2015,,-99.2387,20.1288,20.1288,SERVICIO FRANCHUZ SA DE CV,1,10621
13,74,Tlaxcoapan,2170,13074,1,10110,PL/9032/EXP/ES/2015,,-99.2221,20.1023,20.1023,Gasolineria el rosario S.A. de C.V.,1,10110
13,44,Nopala de Villagrán,2171,13044,1,23971,PL/10320/EXP/ES/2015,,-199.2927,40.5225,40.5225,"LAS MEJORES ESTACIONES, S.A DE C.V",2,11986
13,17,Chapantongo,2172,13017,1,13832,PL/11497/EXP/ES/2015,,-99.413,20.2742,20.2742,Panfilo Reveriano Benitez Alcantara,1,13832
13,63,Tepeji del Río de Ocampo,2173,13063,1,61286,PL/4454/EXP/ES/2015,,-794.7249,159.3064,159.3064,SERVICIO EL CRUCERO SA DE CV,8,7661
13,76,Tula de Allende,2174,13076,1,176643,PL/1446/EXP/ES/2015,,-1688.4953,340.9097,340.9097,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",17,10391
13,10,Atitalaquia,2175,13010,1,25190,PL/1900/EXP/ES/2015,,-297.7292,60.1607,60.1607,SERVICIO IXTAZACUALA SA DE CV,3,8397
13,13,Atotonilco de Tula,2176,13013,1,98814,PL/984/EXP/ES/2015,,-893.0297,179.5903,179.5903,"LAS MEJORES ESTACIONES, S.A DE C.V",9,10979
13,64,Tepetitlán,2177,13064,1,9239,PL/8021/EXP/ES/2015,,-99.3537,20.1546,20.1546,"ESTACIÒN ENDHO, S.A. DE C.V.",1,9239
13,9,El Arenal,2178,13009,1,16884,PL/848/EXP/ES/2015,,-197.8389,40.4623,40.4623,LATANST SA DE CV,2,8442
13,19,Chilcuautla,2179,13019,1,36403,PL/13055/EXP/ES/2016,,-198.4292,40.7191,40.7191,LAURA LOPEZ SOLIS,2,18202
13,23,Francisco I. Madero,2180,13023,1,11743,PL/904/EXP/ES/2015,,-198.1842,40.4897,40.4897,"LAS MEJORES ESTACIONES, S.A DE C.V",2,5872
13,48,Pachuca de Soto,2181,13048,1,454984,PL/1347/EXP/ES/2015,,-4345.7505,884.2059,884.2059,"Damor, S.A. de C.V.",44,10341
13,50,Progreso de Obregón,2182,13050,1,45156,PL/4681/EXP/ES/2015,,-396.7786,81.0976,81.0976,"ESTACION DE SERVICIO NORTE DE PROGRESO, SA DE CV",4,11289
13,54,San Salvador,2183,13054,1,27917,PL/1041/EXP/ES/2015,,-297.0415,60.8845,60.8845,"LAS MEJORES ESTACIONES, S.A DE C.V",3,9306
13,82,Zapotlán de Juárez,2184,13082,1,52063,PL/2053/EXP/ES/2015,,-494.2361,99.9,99.9,SINERGIA DE ENERGETICOS S.A. DE C.V.,5,10413
13,65,Tetepango,2185,13065,1,9117,PL/7474/EXP/ES/2015,,-99.1388,20.0981,20.0981,SERVICIO EL SUMIDERO S.A DE C.V,1,9117
13,5,Ajacuba,2186,13005,1,14309,PL/12748/EXP/ES/2015,,-99.1243,20.0933,20.0933,SERVICIO URIBE AJACUBA S.A DE C.V,1,14309
29,1,Amaxac de Guerrero,2187,29001,1,,,,,,,,0,0
30,25,Ayahualulco,2188,30025,1,,,,,,,,0,0
30,55,Chalma,2189,30055,1,33422,PL/4755/EXP/ES/2015,,-196.7872,42.3752,42.3752,SERVICIO JIMENEZ DE LA HUASTECA SA DE CV,2,16711
30,56,Chiconamel,2190,30056,1,,,,,,,,0,0
30,104,Mecayapan,2191,30104,1,11634,PL/10263/EXP/ES/2015,,-94.7926,18.1432,18.1432,ISAURA MECALCO ESCALONA,1,11634
30,150,Tamalín,2192,30150,1,14494,PL/12867/EXP/ES/2015,,-97.542,21.4258,21.4258,MARIO RAFAEL OJEDA MORON,1,14494
30,151,Tamiahua,2193,30151,1,16031,PL/4084/EXP/ES/2015,,-194.8918,42.553,42.553,"Centro Gasolinero Animas, S.A. de C.V.",2,8016
30,193,Veracruz,2194,30193,1,841780,PL/1337/EXP/ES/2015,,-8655.7346,1726.3598,1726.3598,"Centro Gasolinero Animas, S.A. de C.V.",90,9353
21,3,Acatlán,2195,21003,1,29808,PL/5314/EXP/ES/2015,,-294.1839,54.5662,54.5662,LOURDES AURORA LOYOLA TOVAR,3,9936
19,26,Guadalupe,2196,19026,1,693050,PL/561/EXP/ES/2015,,-8217.4266,2105.977,2105.977,"PETROMAX, S.A. DE C.V.",82,8452
19,31,Juárez,2197,19031,1,402701,PL/517/EXP/ES/2015,,-3203.8794,820.5522,820.5522,"PETROMAX, S.A. DE C.V.",32,12584
19,41,Pesquería,2198,19041,1,134201,PL/8779/EXP/ES/2015,,-700.2001,180.3822,180.3822,Estacion de Servicio Pesqueria S.A. de C.V.,7,19172
19,49,Santiago,2199,19049,1,182280,PL/521/EXP/ES/2015,,-1702.6943,432.5262,432.5262,"PETROMAX, S.A. DE C.V.",17,10722
19,18,García,2200,19018,1,274106,PL/597/EXP/ES/2015,,-1809.8259,464.0425,464.0425,"PETROMAX, S.A. DE C.V.",18,15228
19,48,Santa Catarina,2201,19048,1,266806,PL/516/EXP/ES/2015,,-3516.3116,898.9873,898.9873,"PETROMAX, S.A. DE C.V.",35,7623
19,39,Monterrey,2202,19039,1,1600611,PL/427/EXP/ES/2015,,-18961.137,4855.1347,4855.1347,"PETROMAX, S.A. DE C.V.",189,8469
19,19,San Pedro Garza García,2203,19019,1,74520,PL/560/EXP/ES/2015,,-1104.1958,282.2502,282.2502,"PETROMAX, S.A. DE C.V.",11,6775
19,10,Carmen,2204,19010,1,8003,PL/7184/EXP/ES/2015,,-100.3507,25.8935,25.8935,SERVICIO LOS GALENOS S A DE C V,1,8003
19,21,Gral. Escobedo,2205,19021,1,378290,PL/439/EXP/ES/2015,,-4012.8653,1031.9478,1031.9478,"PETROMAX, S.A. DE C.V.",40,9457
19,45,Salinas Victoria,2206,19045,1,31369,PL/6004/EXP/ES/2015,,-200.569,51.819,51.819,GOSACO SA DE CV,2,15685
19,25,Gral. Zuazua,2207,19025,1,66860,PL/1698/EXP/ES/2015,,-701.2711,181.2132,181.2132,Servicio Express Aeropuerto S.A. de C.V.,7,9551
19,6,Apodaca,2208,19006,1,627580,PL/489/EXP/ES/2015,,-8216.3949,2113.1081,2113.1081,"PETROMAX, S.A. DE C.V.",82,7653
19,12,Ciénega de Flores,2209,19012,1,32172,PL/5998/EXP/ES/2015,,-400.7505,103.7619,103.7619,GONZALEZ SAENZ COMBUSTIBLE SA DE CV,4,8043
19,47,Hidalgo,2210,19047,1,4212,PL/2486/EXP/ES/2015,,-100.4383,25.9669,25.9669,SUPER SERVICIO LA GLORIA S.A.,1,4212
19,1,Abasolo,2211,19001,1,7711,PL/7186/EXP/ES/2015,,-100.4051,25.9413,25.9413,SERVICIOS EL FRAILE SA DE CV,1,7711
19,13,China,2212,19013,1,51335,PL/5163/EXP/ES/2015,,-397.116,102.8535,102.8535,MA GUADALUPE CHAPA VILLARREAL,4,12834
19,20,Gral. Bravo,2213,19020,1,47578,PL/6056/EXP/ES/2015,,-396.5263,103.2134,103.2134,ABEL TREVIÑO GONZALEZ,4,11895
19,3,Los Aldamas,2214,19003,1,12765,PL/10645/EXP/ES/2015,,-99.2036,26.0333,26.0333,JOSE EVELIO PEREZ ALANIS,1,12765
19,15,Dr. Coss,2215,19015,1,,,,,,,,0,0
19,51,Villaldama,2216,19051,1,13332,PL/11240/EXP/ES/2015,,-100.4364,26.4995,26.4995,GUERRERO GASOLINEROS SA DE CV,1,13332
19,44,Sabinas Hidalgo,2217,19044,1,81808,PL/2720/EXP/ES/2015,,-1001.649,264.8531,264.8531,"SERVICIO ANCIRA, S.A. DE C.V.",10,8181
19,46,San Nicolás de los Garza,2218,19046,1,439746,PL/562/EXP/ES/2015,,-6417.1429,1647.1578,1647.1578,YLIGARZA S.A. DE C.V.,64,6871
19,8,Bustamante,2219,19008,1,13334,PL/11241/EXP/ES/2015,,-100.4975,26.5394,26.5394,"GUERRERO GUTIERREZ, SA DE CV",1,13334
19,33,Linares,2220,19033,1,124842,PL/2111/EXP/ES/2015,,-995.4947,248.6325,248.6325,EDUARDO DE LA GARZA S DE RL DE CV           ES1994,10,12484
19,50,Vallecillo,2221,19050,1,5843,PL/3943/EXP/ES/2015,,-100.0195,26.5069,26.5069,"SERVICIO SABINAS, S.A. DE C.V.",1,5843
19,43,Rayones,2222,19043,1,13631,PL/11383/EXP/ES/2015,,-100.0722,25.0147,25.0147,"ESTACION DE SERVICIO RAYONES, S.A. DE C.V.",1,13631
19,42,Los Ramones,2223,19042,1,33385,PL/8410/EXP/ES/2015,,-298.9519,76.8982,76.8982,GERARDO GARZA GARCIA,3,11128
19,40,Parás,2224,19040,1,13120,PL/10900/EXP/ES/2015,,-99.5308,26.4991,26.4991,SILVIA GARZA REYES,1,13120
19,38,Montemorelos,2225,19038,1,47656,PL/1866/EXP/ES/2015,,-898.7195,226.7461,226.7461,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,9,5295
19,37,Mina,2226,19037,1,8350,PL/6338/EXP/ES/2015,,-100.5248,26.0017,26.0017,PETRO SAV MINA S.A. DE C.V.,1,8350
19,36,Mier y Noriega,2227,19036,1,5659,PL/6066/EXP/ES/2015,,-100.1201,23.4239,23.4239,CANDIDO RODRIGUEZ CARRIZALES,1,5659
19,35,Melchor Ocampo,2228,19035,1,,,,,,,,0,0
19,34,Marín,2229,19034,1,,,,,,,,0,0
19,32,Lampazos de Naranjo,2230,19032,1,13262,PL/10973/EXP/ES/2015,,-100.5087,27.0188,27.0188,SERVICIO CHAVANA S.A. DE C.V,1,13262
19,30,Iturbide,2231,19030,1,,,,,,,,0,0
19,29,Hualahuises,2232,19029,1,4889,PL/5499/EXP/ES/2015,,-99.6718,24.8886,24.8886,"LUBRICANTES HUALAHUISES, S. A. DE C. V.",1,4889
19,28,Higueras,2233,19028,1,,,,,,,,0,0
19,27,Los Herreras,2234,19027,1,8277,PL/7256/EXP/ES/2015,,-99.3999,25.9034,25.9034,ESTACION HERRERAS SA DE CV,1,8277
19,24,Gral. Zaragoza,2235,19024,1,,,,,,,,0,0
19,23,Gral. Treviño,2236,19023,1,13858,PL/11504/EXP/ES/2015,,-99.4836,26.2185,26.2185,CAYETANO DEL BOSQUE ZAMORA,1,13858
19,22,Gral. Terán,2237,19022,1,7168,PL/1826/EXP/ES/2015,,-199.375,50.512,50.512,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,2,3584
19,17,Galeana,2238,19017,1,60407,PL/2506/EXP/ES/2015,,-801.9892,197.6033,197.6033,PARADOR TURISTICO DEL NORESTE SA DE CV,8,7551
19,16,Dr. González,2239,19016,1,,,,,,,,0,0
19,14,Dr. Arroyo,2240,19014,1,35801,PL/2088/EXP/ES/2015,,-501.577,119.4969,119.4969,"GRUPO SERVICIOS RAMIREZ PERALES, S A DE C V",5,7160
19,11,Cerralvo,2241,19011,1,12177,PL/2033/EXP/ES/2015,,-298.839,78.2607,78.2607,SERVICIO GONZALEZ DE CERRALVO SA. DE CV.,3,4059
19,9,Cadereyta Jiménez,2242,19009,1,173416,PL/1917/EXP/ES/2015,,-1799.8086,460.3731,460.3731,SERVICIOCADEREYTA S. A. DE C. V.,18,9634
19,7,Aramberri,2243,19007,1,7880,PL/7115/EXP/ES/2015,,-99.8305,24.1066,24.1066,JATEÑO EN LA ESCONDIDA S.A. DE C.V.,1,7880
19,5,Anáhuac,2244,19005,1,25616,PL/4837/EXP/ES/2015,,-300.034,82.1577,82.1577,SUPER COMERCIAL AZTECA S. DE R.L. DE C.V.,3,8539
19,4,Allende,2245,19004,1,107412,PL/464/EXP/ES/2015,,-1200.2669,303.4782,303.4782,"PETROMAX, S.A. DE C.V.",12,8951
